pH,x1,x2,y
5.1,3.8995,0.870833333,0.48
5.59,9.03,1.831666667,0.42
5.78,6.58,1.159166667,0.38
5.7,4.5315,0.789083333,0.36
5.68,3.0295,0.732083333,0.3
5.89,5.655,1.14,0.36
5.76,5.4,1.105833333,0.38
5.81,4.982,1.033333333,0.3
5.28,4.3045,0.955833333,0.56
4.52,1.928,0.36,0.54
5.4,5.32,0.880833333,0.58
5.51,3.7345,0.449333333,0.38
5.73,4.257,0.934166667,0.42
5.57,7.33,2.705,0.64
4.5,6.095,1.043333333,2.96
5.08,3.3605,1.213333333,0.66
5.22,5.825,2.345,0.68
4.82,3.664,1.2225,0.9
5.61,3.981,1.195,0.42
5.49,5.155,1.764166667,0.52
4.26,1.966,0.811916667,1.02
4.25,2.875,1.21,1.36
5.71,5.625,1.4375,0.5
5.18,3.5925,1.043333333,0.72
5.46,6,1.2125,0.72
4.84,3.8095,0.911666667,1.14
5.23,5.955,0.965,1.16
4.98,3.8935,1.091666667,0.96
5.16,4.71,1.445,1.06
4.7,3.4045,0.978333333,1.3
5.19,7.615,0.786083333,0.98
4.6,3.437,0.986666667,1.4
5.43,6.65,1.62,0.74
5.26,6.02,1.660833333,0.92
5.73,5.49,1.303333333,0.66
5.72,5.36,1.318333333,0.46
5.32,4.548,1.563333333,0.64
4.64,3.0945,1.080833333,1.08
5.16,3.272,0.818916667,0.68
4.95,2.8655,0.719166667,0.76
4.99,3.413,0.819083333,0.66
5.41,5.625,1.150833333,0.52
4.93,5.13,1.165833333,0.9
5.24,4.0465,0.662333333,0.5
5.44,6.365,1.625833333,0.9
5.28,15.28,1.343333333,1.2
4.59,2.5065,0.39175,0.82
5.58,2.745,0.438416667,0.28
4.93,5.22,0.941666667,1
4.89,5.58,1.255,1.04
5.37,3.181,0.624,0.4
5.92,6.63407234,1.637687575,0.28
5.32,4.409993945,1.2130268,0.47
5.82,7.780934295,2.039509483,0.28
5.46,7.24882509,2.00537555,0.45
5.08,4.52225408,2.050041058,0.63
4.09,1.9748325,0.833914817,2
4.1,2.58182704,0.957134725,2
4.83,7.66102876,2.093142275,1.43
4.08,1.50993769,0.4875597,2.135
4.83,5.31452231,1.547179458,0.8
5.18,5.76481672,1.495757958,0.52
5.51,6.81361138,1.9730186,0.44
5.17,5.10736444,1.218459792,0.58
4.07,1.4143525,0.608118617,1.16
4.72,2.093300075,0.749515275,0.58
5.08,2.722817295,1.1086453,0.52
4.98,2.896318695,1.152424125,0.54
4.07,0.84076797,0.318657425,0.74
3.95,1.299659315,0.451134658,1.18
5.16,3.22101571,0.710717608,0.6
5.33,3.593162845,1.140515858,0.435
5.39,4.30602436,1.309981467,0.42
4.75,2.7021375,0.718415767,0.635
4.71,3.0211478,0.9922398,0.92
4.56,5.123527695,1.242473158,1
5.07,3.517747515,1.2735059,0.73
5.83,7.05850237,1.343965508,0.37
4.41,3.63794227,2.683426583,0.78
4.98,1.96489262,0.556932342,0.57
5.4,2.9179274,0.753407492,0.74
4.9,2.92425968,0.7103744,0.46
5.24,3.17590948,1.245009383,0.44
5.04,4.40054647,2.4333515,0.6
4.85,3.451538975,1.529852558,0.63
5.39,7.72879034,2.610388925,0.68
5.35,8.402868175,2.583571183,0.76
5.01,6.99447702,1.864873017,1.26
5.65,12.90138879,4.615247158,0.155
5.28,8.095,2.230833333,0.455
4.98,5.685,1.7725,0.8
4.92,4.0595,1.5275,0.78
4.77,2.7,0.939166667,1.175
4.92,5.66,2.009166667,1.315
4.85,4.2035,1.7275,1
4.84,5.7,1.7625,1
4.92,1.731,0.64725,0.74
5.39,2.2545,0.854166667,0.39
5.07,4.579,2.76,0.95
4.77,1.558,0.92,0.72
5.12,4.46,4.219166667,0.475
5.01,4.872,4.040833333,0.71
4.86,2.1895,0.976666667,0.765
5.65,6.725,1.045,0.39
4.54,1.916891355,0.429393367,0.8
5.18,2.096334975,0.4040522,0.52
3.97,0.84812112,0.175676575,0.78
4.89,1.95849333,0.3116159,0.64
5.28,2.24422746,0.317488542,0.48
5.3,1.64947249,0.508635583,0.46
5.34,2.386570185,0.51923455,0.58
5.76,3.24891618,0.51718175,0.44
5.75,2.31563153,0.530712775,0.36
5.31,1.255643035,0.2555065,0.38
3.79,2.10701113,0.415744408,1.9
5.9,1.63237368,0.259734708,0.3
5.61,3.575462195,0.634838167,0.44
5.3,1.405385115,0.378447667,0.62
4.9,1.32057665,0.299519675,0.54
4.37,0.914142645,0.234157508,0.72
5.06,1.69704952,0.499901117,0.6
4.37,1.11745284,0.220250417,0.84
5.51,1.641377165,0.350559133,0.44
4.69,1.104202025,0.303736742,0.48
4.88,1.903806795,0.330900092,0.56
4.09,0.899615285,0.181988967,0.88
5.48,2.340750335,0.674604117,0.52
4.56,1.57196447,0.417299167,0.9
3.96,1.11610573,0.421944283,1.62
4.79,2.207007975,0.195196292,0.88
4.36,1.159482175,0.248015558,0.88
5.01,2.328751895,0.491873617,0.76
5.05,2.19594055,0.200283158,0.54
5.36,2.21011711,0.277729242,0.6
5.2,2.165071135,0.35062595,0.58
4.75,0.81213487,0.202101442,0.4
4.81,0.75514798,0.214277258,0.42
3.89,0.778000715,0.329238192,0.9
4.02,1.745480625,0.26023855,1.26
4.92,2.63429432,0.463903608,0.7
4.53,2.42503658,0.291109717,0.86
4.33,2.046671035,0.343887933,1.006
6.17,4.224163435,0.436180642,0.28
6.43,9.409145095,0.815304158,0.38
6.38,8.73225228,0.7143922,0.26
5.79,3.07870594,0.398657892,0.42
4.3,1.218120465,0.238607542,0.86
4.01,1.823865285,0.314601083,0.86
3.2,1.2002727,0.163890142,2.12
3.64,2.10918817,0.194463567,1.46
4.3,1.386976745,0.185561958,0.68
3.65,1.11487529,0.144371633,1.1
5.37,3.73187259,0.525352742,0.4
4.58,1.982332285,0.558699117,0.96
5.44,2.65199347,0.357183008,0.38
4.88,6.565962065,0.977076317,1.155
5.56,1.62545799,0.577053592,0.22
4.3,0.530997745,0.262818983,0.52
4.39,0.618937695,0.206201308,0.5
4.5,0.74618665,0.257375833,0.38
4.12,0.6725623,0.218143575,0.54
4.28,0.56393045,0.300996475,0.42
4.17,0.323094045,0.160498283,0.42
3.93,0.47314885,0.172505225,0.56
5.85,1.06339239,0.418080708,0.2
4.99,1.35056209,0.341084267,0.46
4.27,0.61206101,0.254799292,0.66
4.47,0.851853695,0.372948825,0.48
5.03,1.24465866,0.365606083,0.4
4.06,0.80793605,0.315891617,0.7
4.4,0.916652385,0.21628115,0.48
3.82,0.809482175,0.210023333,0.72
4.16,3.354946665,1.523747025,1.58
4.23,7.384902545,3.043165775,1.64
3.86,3.66951532,2.209654217,2.44
3.6,4.020644795,1.566999383,2.14
4.18,5.66404409,2.1822949,1.96
3.81,3.1369272,1.693064283,2.04
4.61,3.39117805,0.962312383,0.9
4.83,5.69838795,1.312108825,0.96
4.34,5.509101725,2.426736642,1.84
4.37,4.751529415,0.8361589,1.28
4.14,0.534892805,0.194572783,0.58
4.03,0.532902735,0.171409667,0.64
4.08,0.5561506,0.202597058,0.66
4.21,0.7667963,0.341164592,0.68
5.25,2.27668478,0.449756467,0.34
5.23,0.98667669,0.459695383,0.38
5.85,1.4493871,0.312655567,0.22
4.35,1.16621949,0.311705458,0.62
4.2,1.608522025,0.50325655,0.72
4.16,0.80599418,0.288587525,0.62
4.18,0.789942465,0.265205725,0.74
4.22,0.82285696,0.289506367,0.76
4.41,0.99263386,0.266944725,0.66
4.11,0.5249558,0.162358775,0.76
3.98,0.505914365,0.173833892,1.38
4.19,0.660150355,0.353495117,0.6
4.08,0.39587826,0.141153775,0.86
4.18,1.231973385,0.387186633,1.14
4.06,0.93616948,0.377086383,1.42
4.02,0.55924733,0.184775842,1.12
4.25,0.89267599,0.325475092,0.64
4.23,0.76432568,0.261811517,0.66
3.99,0.479408025,0.203960475,0.94
5.16,1.346307015,0.557551725,0.36
5.08,1.325747585,0.553717725,0.36
4.81,1.762644825,0.4945199,0.54
5.41,2.083851895,0.478299975,0.38
4.42,0.851733995,0.313726533,0.52
5.02,1.81479711,0.437351617,0.44
5.26,2.643606345,0.5231425,0.4
4.9,2.4512857,0.57611135,0.62
5.16,2.750379545,0.566778833,0.5
5.99,2.854749485,0.718386933,0.24
5.01,1.78981969,0.449383025,0.48
5.35,4.00964581,0.72211965,0.46
5.71,3.699359005,0.721198642,0.34
5,3.306200305,0.498469492,0.64
5.54,4.37399586,0.935188583,0.44
5.28,4.224876405,0.705688442,0.54
5.23,3.63407194,0.746829008,0.58
5.21,3.331379825,0.488715683,0.42
5.25,4.86808442,0.876083717,0.52
5.12,2.159318575,0.404149558,0.46
5.9,3.708766535,0.452564842,0.24
5.29,1.27450097,0.41304365,0.34
5,1.16582582,0.439217392,0.36
5.35,9.931956915,4.3441502,0.305
5.44,8.7063906,3.872834958,0.385
5.59,4.89821964,1.9814026,0.25
5.56,8.037838625,3.36400155,0.33
5.55,8.463734995,3.786127767,0.335
5.47,9.29816755,3.5599023,0.5
5.66,7.26052283,1.840285858,0.24
5.82,9.012908695,2.832657025,0.215
5.86,8.245042305,3.167660975,0.34
5.82,10.37411443,3.387868208,0.25
5.77,10.77340516,4.097628958,0.425
5.67,9.65290053,4.223929775,0.435
5.63,8.00420553,3.075186275,0.455
5.87,9.42429875,3.43001285,0.23
5.56,7.23188216,3.23672715,0.515
5.5,9.4989928,3.761000008,0.415
5.25,6.56194097,2.881245242,0.615
5.17,7.20509425,3.116277592,0.64
5.39,6.91785089,3.303678575,0.345
5.43,6.605517375,2.706693833,0.34
5.6,7.30198307,3.367262375,0.355
5.56,7.883779595,2.012289842,0.41
5.27,8.141015245,3.367537017,0.645
5.5,5.167420715,2.02519615,0.245
4.86,3.350781115,1.493038892,0.54
5.68,7.95051675,2.959762925,0.21
5.34,6.04615154,2.639934333,0.485
5.03,6.779920265,2.792278392,0.715
5.27,10.27105756,4.161473258,0.425
5.53,4.23706559,1.782950025,0.24
5.5,8.87613098,3.22990895,0.395
5.54,7.219877195,2.628171833,0.405
5.57,6.46654033,2.436224033,0.33
5.63,4.31249185,1.792838083,0.61
4.93,3.811244575,1.626243567,0.765
4.68,4.695838675,2.561844175,0.67
4.79,4.767326925,1.935277233,0.665
5.23,9.395864355,4.394130925,0.47
5.62,11.16776988,4.634585617,0.285
5.18,6.41858268,2.281862892,0.705
5.22,7.2998672,2.772573825,0.43
5.56,8.12940481,2.736367392,0.325
5.61,10.10944098,3.681652675,0.325
5.63,9.60417295,4.115603442,0.4
5.77,8.220506025,2.16287725,0.3
5.35,5.56748732,2.721301817,0.53
5.19,4.130584165,1.921437417,0.52
5.37,4.47122762,1.380705925,0.42
5.09,3.984371615,1.346831333,0.6
5.32,8.69036246,4.094416242,0.45
5.33,8.240128685,3.375336508,0.505
5.71,8.815708035,2.884797375,0.28
5.79,9.965116805,2.608776558,0.26
5.52,0.822049805,0.289129417,0.12
5.95,3.10218483,0.930046008,0.2
3.82,1.14599147,0.49597625,1
5.45,1.998998265,0.63164745,0.32
3.96,1.293982135,0.486216817,0.54
5.84,2.469410255,0.919645183,0.26
5.45,3.389344305,0.853640017,0.44
4.01,0.750782285,0.268355692,0.8
5.54,3.444172605,1.315979792,0.42
5.35,3.57592274,0.866232858,0.48
3.56,0.81218258,0.388434525,1.58
5.25,2.28758927,0.756802358,0.4
4.44,1.534153975,0.645551725,0.74
5.63,3.606418695,0.746138592,0.325
5.41,4.001091055,1.829664417,0.345
5.42,4.003076605,2.127853833,0.41
5.32,4.38111355,1.275719825,0.345
4.86,3.64918417,1.2467644,0.5
5.42,4.34376482,1.210449875,0.34
4.92,3.038830605,1.337156583,0.465
5.59,6.305569455,1.558232625,0.33
4.92,3.046940585,1.271102092,0.545
4.8,3.19534254,1.195634383,0.535
5.5,4.34780986,1.48476945,0.33
5.17,3.420024805,0.919528758,0.46
5.42,3.73349927,1.213691475,0.41
5.18,3.100381505,0.906382325,0.44
5.81,4.021586975,1.337642092,0.3
5.15,3.02668119,1.182832825,0.455
5.07,3.27956797,1.615410283,0.48
5,4.776755595,1.741472342,0.53
4.97,2.92580341,1.998974025,0.525
4.82,4.297671315,2.198725983,0.555
4.92,6.70718017,2.267847217,0.68
4.56,2.350759375,1.372715225,0.625
4.75,4.66265689,1.451486383,0.64
5.21,4.109138725,1.335894092,0.52
4.75,2.476497345,0.860592175,0.645
4.85,3.37623781,1.131494733,0.52
4.11,1.65667925,0.544252342,0.625
4.75,3.21719419,1.63129995,0.57
5.01,1.4275,0.386,0.4
4.79,2.762,1.028333333,0.58
5.4,3.546,1.5,0.46
4.81,2.261,0.888333333,0.54
4.57,1.017,0.425916667,0.52
4.99,2.354,0.478,0.48
4.87,2.161,0.4875,0.5
5.94,5.085,1.141666667,0.3
5.09,3.457,0.895,0.48
4.98,3.956,0.590833333,0.54
5.1,3.7535,0.549416667,0.56
4.83,3.309,0.539416667,0.76
5.68,3.8475,0.77475,0.36
3.71,1.167,0.327083333,0.8
3.98,1.2645,0.364666667,0.7
4.5,4.401,0.82575,0.92
4.35,1.243,0.526083333,0.64
5.48,2.30382668,0.414261083,0.36
5.89,2.74145933,0.387476517,0.26
5.29,2.825241405,0.43194955,0.44
5.74,2.06565184,0.827531408,0.36
4.94,5.7165142,1.970038375,0.66
5.38,4.967188475,1.254996633,0.465
5.95,9.31513505,2.566330342,0.4
4.5,4.25626699,1.870989442,1
5.55,7.71875462,2.115892958,0.51
5.57,7.277113885,2.809981542,0.36
4.52,4.50165802,1.938487533,0.94
5.56,9.425,5.408333333,0.245
5.64,14.745,7.431666667,0.16
5.65,16.955,9.45,0.15
5.81,18.465,8.149166667,0.205
5.91,20.855,7.231666667,0.155
5.86,18.09,5.665833333,0.28
6,18.165,4.791666667,0.35
5.15,10.845,2.12,0.64
5.6,11.155,2.325833333,0.36
5.33,8.22,1.9575,0.42
5.43,8.735,3.2775,0.64
4.43,9.475,3.5275,1.3
4.8,8.42,2.9375,1.04
4.1,1.71,0.53,1.72
4.2,1.95,0.75,1.74
4.63,2.93,1,1.42
4.01,1.91,1.1,2.1
4.54,1.77,0.62,1.14
4.73,3.48,1.42,1.35
4.45,2.01,0.37,1.01
4.36,1.85,0.2,1.06
4.19,1.55,0.34,1.04
4.31,2.02,0.54,0.99
3.92,1.87,0.23,1.57
4.36,2.04,0.43,0.94
4.01,0.97,0.11,0.86
4.55,2.04,0.54,0.7
4.08,1.29,0.19,1.2
3.89,1.21,0.24,1.61
4.53,1.32,0.23,0.59
4.73,2.65,0.63,0.86
3.88,1.06,0.11,1.99
3.88,0.8,0.08,0.97
3.86,0.73,0.1,0.87
3.99,0.84,0.21,0.72
3.98,0.71,0.07,0.68
4.11,0.91,0.11,0.59
3.78,1.9,0.17,3.3
5.6,7.43,4.34,0.3
5.77,5.8,2.64,0.24
5.77,6.86,2.26,0.25
5.4,8.66,3.67,0.4
5.6,4.24,2.3,0.26
4.21,1.18,0.27,0.62
4.72,1.3,0.32,0.41
4.59,4.18,2.03,1.5
4.7,1.49,0.34,0.54
4.38,1.61,0.29,0.81
4.85,3.13,0.93,0.66
5.42,2.59,0.32,0.26
4.72,1.8,0.65,0.89
4.56,2.15,0.52,0.52
4.05,2.24,1.13,0.88
4.81,3.07,0.99,0.73
4.3,1.18,0.21,0.61
4.47,1.26,0.39,0.74
4.68,4.78,1.77,0.72
4.89,2.39,0.61,0.68
5.59,2.85,0.66,0.72
4.7,1.82,0.48,0.59
4.23,1.18,0.43,0.92
4.71,3.26,1.12,0.98
4.75,2.56,0.94,0.58
4.81,3.22,1.06,0.66
4.95,2.18,0.58,0.57
5.02,1.81,0.78,0.43
4.47,3.25,0.93,1.03
4.8,2.9,1.05,0.74
4.98,4.15,1.42,0.24
4.72,3.68,1.17,0.76
4.21,1.78,0.57,1.38
4.64,2.84,0.78,0.56
4.24,2.53,1.09,1.17
4.37,3.21,1.17,1.04
4.47,1.85,0.58,0.9
4.6,2.58,1.11,0.76
3.94,1.46,0.35,1.13
4.18,1.25,0.31,1.24
4.13,0.93,0.27,1.31
4.34,1.11,0.39,1.08
4.06,0.99,0.38,2
4.15,1.06,0.35,1.42
4.22,0.9,0.38,1.14
4.07,0.96,0.29,1.8
4.21,0.88,0.24,1.28
4.02,0.97,0.27,1.64
4.12,1.02,0.31,1.71
4.12,1.2,0.43,1.42
4.12,0.99,0.23,1.84
4.38,1.34,0.71,1.24
3.99,0.87,0.23,1.6
4.21,0.82,0.18,1.4
4.38,1.17,0.42,1
3.86,0.69,0.13,2
4.21,1.1,0.3,1.43
4.12,1.06,0.31,1.79
4.24,1.01,0.36,1.37
4.07,1.29,0.37,1.66
4.15,1.28,0.53,1.62
4.15,1.17,0.43,1.54
4.22,1.22,0.41,1.43
4.22,1.48,0.71,1.16
4.15,1.15,0.45,1.3
4.22,0.88,0.32,1.34
4.03,1.04,0.34,1.81
4.2,1.14,0.31,1.56
4.12,0.91,0.35,1.43
4.33,1.15,0.63,1.33
4.28,1.2,0.62,1.42
4.2,0.77,0.14,1.69
4.2,0.97,0.31,1.58
4.02,1.09,0.49,1.78
4.6,1.01,0.4,0.84
4.11,0.95,0.27,1.74
3.99,1.44,0.73,1.81
4.8,1.12,0.62,0.71
4.03,0.89,0.26,1.84
4.1,0.82,0.22,1.71
4.23,0.92,0.35,1.48
4.21,1.12,0.33,1.51
4.12,1.5,0.65,1.9
4.3,0.98,0.33,1.32
4.03,1.06,0.23,1.75
3.98,0.74,0.17,1.64
4.03,0.98,0.34,1.73
4.44,0.81,0.16,1.44
4.29,0.92,0.26,1.3
4.3,1.67,0.52,1.51
4.12,0.79,0.22,1.56
4.41,1.6,0.68,0.99
4.29,1.08,0.42,1.3
4.2,0.95,0.27,1.41
5.85,13.6,4.27,0.225
4.42,2.76,0.73,1
5.9,2.88,1.11,0.475
5.65,4.85,1.03,0.275
5.02,3.31,2.39,0.64
4.99,11.59,3.18,1
3.67,0.8,0.29,1.275
3.93,1.06,0.39,1
4.58,6.05,1.26,1.18
5.65,7.9,2.39,0.275
3.4,0.92,0.28,1.49
3.92,1.47,0.31,1
5.9,4.01,1.22,0.16
4.99,8.52,3.03,1
5.93,5.85,3.53,0.47
5.99,4.54,0.67,0.24
4.86,2.07,0.65,0.615
5.25,11.59,1.17,1.265
5.79,11.9,2.69,0.63
5.63,13.44,2.09,0.585
5.45,8.04,2.45,1
5.06,5.55,1.59,0.9
5.71,6.82,1.73,0.4
5.36,6.12,1.32,0.895
4.69,6.66,1.35,1.22
5.45,10.22,1.02,0.81
5.2,6.21,0.85,0.94
5.45,10.1,1.4,0.735
5.45,15.81,1.06,0.66
5.14,13.38,1.23,1.5
5,8.97,1.59,1.38
4.98,11.96,1.26,1.51
5.21,12.5,1.43,1.11
4.65,7.07,1.44,1.74
5.3,13.52,1.71,1.215
5.71,6.22,1.19,0.54
5.5,14.82,1.02,0.68
5.77,14.52,2.18,0.445
5.6,13.91,1.55,0.36
5.95,14.53,3.07,0.44
5.19,16.89,0.56,1.18
4.97,15.86,0.48,1.24
5.71,17.41,1.24,0.58
5.71,17.61,1.05,0.46
5.28,10.3,1.66,1.3
5.19,10.54,2.45,0.84
5.2,12.3,3.07,1.03
5.61,11.79,2.07,0.725
5.01,5,1.76,1.16
5.19,5.82,0.98,1
4.97,11.66,1.78,1.42
4.93,13.7,1.7,1.4
5.36,13.52,0.75,1
5.18,9.92,1.2,1.155
5.81,13.39,2.93,0.525
4.2,5.26,1.28,2.44
4.6,6.13,2.45,1.45
4.31,7.99,2.85,2.62
5.4,8.67,2.99,0.875
4.97,8.44,1.18,1.03
5.35,11.56,2.67,1.39
5.55,14.14,1.63,0.91
5.19,11.58,1.81,1
4.86,10.15,1.56,1.28
5.1,12.81,1.85,1.46
5.28,8.44,1.16,0.865
5.1,8.68,1.21,1.14
5.55,16.09,1.29,0.6
5.45,10.99,1.45,0.74
4.55,33.91,1.11,1.71
5.3,7.63,1.6,0.745
5.4,10.83,1.84,0.58
5.06,12.59,0.78,0.98
5.66,13.32,1.61,0.805
5.61,8.65,1.91,0.505
5.45,7.46,1.65,0.61
5.13,7.05,1.21,0.92
5.4,9.87,1.53,0.54
5.72,9.56,1.33,0.34
5.25,5.65,1.61,0.84
5.5,7.34,1.65,0.62
5.45,8.36,1.01,0.825
5.5,12.8,1.57,0.455
5.5,12.42,1.73,0.6
5.54,10.98,3.07,0.94
5.52,7.46,2.56,0.855
5.3,8.53,2.79,1.19
5.35,9.94,3.73,0.61
5.28,6.23,1.52,0.775
5.1,5.72,1.89,0.97
4.63,7.49,1.19,1.96
5.14,10.93,1.83,1.22
5.62,11.35,2.52,0.575
5.47,7.43,1.67,0.78
5.8,9.37,2.55,0.49
5.54,14.98,1.19,0.545
5.33,7.97,1.83,0.885
5.93,13.21,2.53,0.35
5.35,10.09,2.16,0.635
4.71,7.02,1.23,1.46
5.7,10.65,2.44,0.575
5.7,14.01,1.58,0.62
5.33,7.34,1.71,1
5.8,15.5,1.9,0.425
5.33,10.11,1.7,0.575
4.6,6.08,2.07,1.945
3.6,3.45,0.61,2.81
5.54,12.9,1.98,0.625
5.2,7.42,1.11,1
4.78,6.97,1.39,1.69
5.36,9.59,1.85,0.95
5.28,13.24,1.86,1.05
5.19,7.93,1.11,1.225
5.19,8.61,1.62,0.965
5.41,12.54,2.12,0.83
4.85,8.89,1.47,1.62
5.02,7.3,0.95,1.24
5.62,9.94,1.61,0.695
5.39,7.29,2.02,0.735
4.9,5.54,1.3,1.155
5.65,9.51,1.89,0.835
5.42,7.72,1.58,0.69
5.1,6.73,1.52,0.865
5.71,15.86,1.43,0.485
5.45,8.66,2.16,0.68
5.36,8.6,1.99,1
5.24,6.9,1.6,0.85
5.4,10.07,2.57,0.715
5.33,12.8,2.35,1
5.45,10.3,2.11,0.695
5.35,14.16,1.78,1.215
5.35,8.82,1.59,0.81
5.4,13.98,1.66,0.815
5.7,15.46,1.46,0.305
5.64,10.36,3.06,0.655
5.57,7.63,1.73,0.595
5.28,8.84,1.36,0.97
5.1,8.85,1.31,1.35
5.28,9.45,2.21,0.945
5.45,7.14,1.3,1.16
4.84,6.34,1.42,1.25
5.21,7.84,1.17,1
5.19,12.82,0.64,0.96
5.35,8.55,1.41,0.835
5.37,7.75,1.92,0.79
5.77,2.11,0.48,0.2
5.86,3.67,1.26,0.37
5.96,4.63,1.8,0.42
5.7,6.25,2.39,0.36
5.85,6.53,3.1,0.54
5.59,4.05,1.85,0.54
5.32,5.53,2.69,0.86
5.15,4.54,2.29,0.88
5.63,4.88,0.57,0.26
5.95,2.48,0.46,0.22
5.41,1.32,0.43,0.44
5.41,2.43,0.9,0.63
5.71,2.38,0.94,0.47
5.4,2.31,0.63,0.43
5.06,1.83,0.53,0.62
5.62,3.19,0.81,0.48
5.63,3.07,0.69,0.46
5.77,1.69,0.55,0.4
5.71,2.97,0.61,0.44
5.68,2.42,0.66,0.63
5.94,2.55,1.13,0.32
5.98,2.65,1.36,0.39
5.61,1.81,0.68,0.48
4.95,2.91,0.32,0.6
5.92,2,0.74,0.39
5.88,2.24,0.9,0.42
5.5,1.82,0.54,0.56
5.94,2.2,0.79,0.34
4.73,6.28,1.08,1.24
4.58,5.69,1.37,1.765
4.38,5.85,1.44,2.14
3.95,2.73,0.98,2.8
4.13,1.05,0.33,1.19
4.4,1.87,0.52,1.08
4.34,1.33,0.45,0.89
4.1,1.27,0.36,1.09
4.1,1.28,0.45,1.29
4.19,1.29,0.43,1.11
4.11,1.28,0.26,1.23
4.59,1.01,0.71,0.75
4.21,1.07,0.87,1.12
4.1,1.09,0.35,1.5
5.08,0.99,0.66,0.585
3.81,1.01,0.24,2
4,0.98,0.33,1.96
4.11,1.26,0.32,1.23
3.85,0.91,0.31,1.97
3.92,0.9,0.19,1.655
4.2,1.06,0.29,0.945
5.08,0.7,0.57,0.445
4.79,0.75,1.04,0.67
4.6,1.24,0.7,0.775
4.18,1.73,1.01,1.29
4.62,1.06,1.37,0.925
4,1.8,1.01,1.575
4.62,1.67,1.62,0.85
4.19,0.88,0.41,0.93
4.14,1.17,0.41,1.135
4.4,1.77,0.95,0.915
4.23,1.11,0.58,1.17
4.28,1.01,0.87,0.925
4.47,1.14,0.83,0.835
4.79,1.83,0.86,0.785
3.92,1.09,0.52,1.59
5.62,10,3.45,0.255
5.71,2.88,0.93,0.31
5.74,5.52,1.14,0.27
4.99,7.42,1.33,0.6
5.29,6.66,1.4,0.46
5.54,2.3,0.84,0.44
5.72,6.91,1.84,0.28
5.8,7.7,1.84,0.445
4.26,3.57,1.28,1.12
4.83,5.87,1.56,1.45
4.14,2.7,0.54,1.755
3.76,1.02,0.48,3
4.8,7.63,1.46,1.595
4.34,2.1,0.54,1.345
5.67,6.79,0.83,0.49
3.67,1.29,0.31,3.925
4.12,1.57,1.79,1.595
4.4,1.69,0.57,1.08
3.8,1.89,0.43,2.455
4.45,1.66,0.93,1.59
3.94,1.15,1.03,1.945
3.9,2.36,1.3,2.345
4.03,1.43,0.87,2.465
4.2,3.26,1.23,1.775
4.17,2.62,1.02,1.865
4.56,1.31,0.75,1.335
4.01,2.13,0.77,2.325
4.61,2.42,0.87,1.195
4.7,2.98,1.09,1.39
4.49,1.45,0.94,1.6
4.44,1.21,0.48,1.12
4.25,1.57,0.55,1.815
4.92,3.05,0.66,1.285
4.8,4.04,1.11,1.615
5.01,5.15,0.94,1
5.01,1.87,0.46,0.755
4.14,1.38,0.37,1.9
5.74,12.17,3.49,0.38
4.15,0.85,0.33,1.525
4.24,0.74,0.37,1.45
4.32,3.02,0.87,1.685
5.1,0.98,0.27,0.93
5.37,0.61,0.14,0.455
3.85,2.24,1.04,1.755
4.12,3.4,0.8,2.565
4.03,1.9,1.84,2.4
4.72,1.62,0.5,1.445
4.65,2.25,0.8,1.2
4.33,2.22,0.67,1.875
4.55,3.55,1.21,1.6
5,6.94,1.99,1.24
4.49,3.27,0.69,1.28
4.56,3.25,1.06,1.435
4.15,2.91,0.71,1.765
5.47,10.34,1.51,0.46
4.03,1.77,0.44,1.855
4.41,3.03,1.1,1.905
4.03,1.29,0.33,1.945
4.35,2.96,0.96,1.59
4.65,5.21,1.56,1.335
4.23,3.93,1.61,2
5.09,3.73,0.57,0.8
3.94,0.82,0.25,1.625
3.84,1.41,0.77,2.27
4.03,2.1,0.8,1.79
4.13,1.65,0.58,1.695
3.85,0.88,0.53,1.85
4.55,3.31,1.32,1.475
5.36,5.7,1.8,0.61
5.01,3.43,0.81,0.66
4.38,3.33,1.22,1.12
5.34,5.51,1.47,0.515
4.83,4.18,1.2,0.835
3.91,1.35,0.33,0.965
4.18,1.67,0.41,0.84
3.47,1.37,0.28,1.46
3.49,1.29,0.31,1.19
3.66,1.66,0.35,1.295
4.01,1.47,0.25,0.79
5.01,3.74,0.89,0.66
4.15,5.04,1.51,1.61
4.32,5.59,1.22,1.4
4.19,5.07,1.38,1.47
4.42,5.7,1.69,1.28
4.79,6.74,1.35,0.92
4.59,4.99,1.38,1.18
4.91,6.26,1.92,1.13
3.73,0.83,0.25,4.85
3.83,1.2,0.26,4.38
3.9,1.2,0.23,4.32
4.82,5.08,5.64,0.66
4.89,8.6,5.59,0.66
4.75,8.01,5.72,0.94
5.05,12.23,5.1,0.8
5.82,9.46,4.38,0.36
4.91,6.63,5.34,0.7
5.79,9.53,3.67,0.39
5.45,11.5,5.05,0.66
5.71,15.97,2.18,0.5
5.12,10.6,5.39,0.74
5.29,8.12,3.48,0.63
4.52,5.41,2.85,1.25
5.47,4.98,2.15,0.54
5.58,12.76,4.05,0.44
5.38,9.77,4.26,0.7
4.74,12.42,3.79,1.26
5.94,17.5,3.13,0.32
4.33,7.57,5.85,1.88
5.63,11.69,4.92,0.65
5.77,13.99,3.15,0.48
5.62,17.55,4.68,0.46
